time,HX_Tin_primary,HX_Tin_secondary,HX_Tout_primary,HX_Tout_secondary,primary_mdot,J_core_to_upper_plenum:pressure,J_core_to_upper_plenum:rho,J_core_to_upper_plenum:temperature,J_core_to_upper_plenum:velocity,J_downcomer_to_inlet_plenum:pressure,J_downcomer_to_inlet_plenum:rho,J_downcomer_to_inlet_plenum:temperature,J_downcomer_to_inlet_plenum:velocity,J_inlet_plenum_to_core:pressure,J_inlet_plenum_to_core:rho,J_inlet_plenum_to_core:temperature,J_inlet_plenum_to_core:velocity,J_pipe1_to_pipe2:pressure,J_pipe1_to_pipe2:rho,J_pipe1_to_pipe2:temperature,J_pipe1_to_pipe2:velocity,J_pipe3_to_HX:pressure,J_pipe3_to_HX:rho,J_pipe3_to_HX:temperature,J_pipe3_to_HX:velocity,J_pipe4_to_pipe5:pressure,J_pipe4_to_pipe5:rho,J_pipe4_to_pipe5:temperature,J_pipe4_to_pipe5:velocity,J_pipe5_to_downcomer:pressure,J_pipe5_to_downcomer:rho,J_pipe5_to_downcomer:temperature,J_pipe5_to_downcomer:velocity,J_upper_plenum_to_pipe1:pressure,J_upper_plenum_to_pipe1:rho,J_upper_plenum_to_pipe1:temperature,J_upper_plenum_to_pipe1:velocity,Pump:pressure,Pump:pump_head,Pump:rho,Pump:temperature,Pump:velocity,T_H:pressure,T_H:rho,T_H:temperature,T_H:velocity
103.2,823.69915808809,824.8167,794.04809843421,750.26547285673,189.49505332378,137305.57128101,2091.1171999641,822.38932390725,0.78431317670539,172841.92283547,2106.8619634353,794.37373054211,0.77878426325157,172841.08541259,2106.6798071062,794.69785212419,0.77878461016873,69078.842526506,2090.7638236851,823.01810732193,7.0114752212643,72411.171644936,2090.7179994011,823.09964519378,7.1498250898372,89879.368224753,2107.0546583244,794.03085707407,7.0994110439318,84977.900314561,2107.0447323823,794.04851889274,7.0994114204741,128399.55132282,2090.8081748789,822.93919060702,0.78431379578356,84802.427754954,43909.58,2090.7441858918,823.05305001465,7.0114760974538,70235.658323813,2107.0666991925,794.00943204173,7.0994106305213
103.4,823.63897838374,824.8167,794.02294161274,750.26537667601,189.49141911793,137305.78742323,2091.1475165633,822.33537978062,0.7842933867388,172842.50083502,2106.8727619972,794.3545160192,0.77876462107055,172841.66266913,2106.6925495668,794.6751787068,0.77876496391427,69080.548084057,2090.7982283884,822.95688898854,7.0112982326983,72413.017191733,2090.7526725911,823.0379491261,7.1496445987188,89881.962248387,2107.0683663705,794.00646553288,7.0992319337075,84980.579818589,2107.0582759137,794.02442008234,7.0992323164646,128399.62834797,2090.8422603158,822.8785403633,0.78429399854053,84804.087170046,43909.58,2090.7787133411,822.991613272,7.0112991038207,70237.984693963,2107.0806068546,793.98468531205,7.0992315134646
103.6,823.57916534862,824.8167,793.99737844817,750.26527910306,189.48778329689,137306.00539336,2091.1773226479,822.2823440429,0.78427371140442,172843.07177803,2106.8836487375,794.33514459528,0.77874508967719,172842.23293687,2106.7049729324,794.653073074,0.77874542921311,69082.247474809,2090.8323898882,822.89610340176,7.0111222635327,72414.853104402,2090.7871477571,822.97660541449,7.1494651452222,89884.531282683,2107.0823011797,793.98167049877,7.0990538307893,84983.229065023,2107.0720435428,793.99992252169,7.0990542198699,128399.70885801,2090.8760608375,822.81839708623,0.78427431546651,84805.739810734,43909.58,2090.8130166964,822.93057527327,7.0111231287228,70240.289653098,2107.0947442992,793.95952971677,7.0990534036087
103.8,823.51977870589,824.8167,793.97140603182,750.26518001155,189.48415272651,137306.22490462,2091.2066032092,822.23024339992,0.78425416978156,172843.63547071,2106.8946446729,794.31557887376,0.77872568811327,172842.79602178,2106.7171020051,794.63149109415,0.7787260251029,69083.938968484,2090.8662756867,822.83580838661,7.0109474846712,72416.677622751,2090.8213905631,822.9156751546,7.1492869036913,89887.072523646,2107.0964658573,793.95646644605,7.098876909043,84985.84507588,2107.0860387155,793.97502007923,7.0988773045416,128399.79266933,2090.9095458412,822.75881522919,0.78425476567118,84807.384031478,43909.58,2090.8470626561,822.86999527389,7.010948343094,70242.570568606,2107.1091135159,793.9339617154,7.0988764748365
104,823.46087582085,824.8167,793.94502491084,750.26507923806,189.4805341712,137306.44569486,2091.2353447408,822.17910188465,0.78423478023531,172844.19175938,2106.9057701554,794.2957826417,0.77870643471743,172843.35177071,2106.7289623784,794.61038722704,0.77870676991505,69085.620901937,2090.8998547439,822.77605917459,7.0107740606067,72418.489050922,2090.8553680496,822.85521699362,7.1491100419443,89889.583322619,2107.1108622093,793.93085016133,7.0987013359827,84988.42504206,2107.1002642,793.94970782919,7.098701737968,128399.87961602,2090.9426862544,822.69984652241,0.78423536754948,84809.018247246,43909.58,2090.8808193448,822.8099299915,7.0107749114747,70244.824955817,2107.1237145458,793.90798123517,7.098700894725
104.2,823.4025115334,824.8167,793.91823956365,750.26497658009,189.47693428509,137306.66752486,2091.263535373,822.12894061742,0.78421556040592,172844.7405353,2106.9170440945,794.27572225172,0.77868734711643,172843.90007438,2106.7405803524,794.58971467537,0.77868768126137,69087.291674478,2090.9330975394,822.71690829283,7.0106021493898,72420.285758337,2090.8890487008,822.79528700924,7.1489347212353,89892.061199211,2107.1254901143,793.90482186061,7.0985272726283,84990.966349136,2107.114721364,793.92398333805,7.0985276811176,128399.9695472,2090.9754545978,822.64153986165,0.78421613877462,84810.640932597,43909.58,2090.9142563728,822.75043350036,7.010602991936,70247.050490069,2107.1385452056,793.88159216085,7.0985268243575
104.4,823.34473805649,824.8167,793.8910582102,750.26487181165,189.47335959011,137306.89016649,2091.2911647341,822.07977805318,0.78419652718714,172845.2817223,2106.9284831354,794.2553680865,0.77866844219964,172844.44085554,2106.7519827681,794.5694256795,0.77866877601671,69088.949747166,2090.9659761246,822.65840547227,7.0104319023663,72422.06617872,2090.9224025021,822.73593860843,7.1487610959729,89894.503840648,2107.1403472359,793.87838570116,7.098354873342,84993.466581014,2107.1294095936,793.89784769822,7.0983552882952,128400.06231756,2091.0078250048,822.58394127259,0.78419709627005,84812.250618195,43909.58,2090.9473448942,822.69155712769,7.0104327358761,70249.245002315,2107.1536011924,793.85480214872,7.0983544181468
104.6,823.28760487368,824.8167,793.86349224227,750.26476471875,189.46981645567,137307.1133997,2091.3182239786,822.03162993131,0.78417769668787,172845.81526994,2106.9401010249,794.23469568526,0.77864973609009,172844.97406131,2106.763196868,794.54947176514,0.77865007027989,69090.593640765,2090.9984641617,822.60059757708,7.0102634638808,72423.828813422,2090.9554009923,822.67722243365,7.1485893134458,89896.90910183,2107.1554291122,793.85154962248,7.098184285467,84995.923523083,2107.1443260604,793.87130594227,7.0981847067796,128400.15778167,2091.0397732604,822.52709384268,0.78417825617631,84813.845892645,43909.58,2090.9800576506,822.63334937622,7.0102642876823,70251.406475869,2107.1688763989,793.82762206607,7.0981838235177
104.8,823.23115863502,824.8167,793.83555555457,750.26465510154,189.46631106907,137307.33699901,2091.3447056869,821.9845094539,0.78415908418944,172846.34114265,2106.9519082444,794.21368639792,0.77863124409502,172845.49965309,2106.7742500915,794.5298041077,0.7786315793288,69092.221933732,2091.0305369529,822.54352855363,7.0100969708775,72425.572231303,2090.9880173098,822.61918628149,7.14841951338,89899.274999042,2107.1707294721,793.82432478267,7.0980156488951,84998.335154136,2107.1594658469,793.8443668205,7.0980160764178,128400.25578229,2091.0712768145,822.4710376966,0.78415963380286,84815.425400998,43909.58,2091.0123690097,822.57585585461,7.0100977843301,70253.533042001,2107.1843632892,793.80006532168,7.0980151804048
105,823.1754431088,824.8167,793.80726396127,750.2645427952,189.46284940441,137307.56074008,2091.3706039556,821.93842712529,0.7841407041028,172846.85932172,2106.9639121095,794.19232720736,0.77861298066445,172846.01760945,2106.7851698437,794.51037394358,0.77861331757709,69093.83327123,2091.0621714625,822.4872393906,7.0099325525165,72427.295077006,2091.0202262235,822.56187504722,7.1482518275812,89901.599709051,2107.1862406221,793.79672487179,7.097849095705,85000.699641667,2107.1748222884,793.81704219146,7.0978495292202,128400.35615685,2091.1023147939,822.41580997524,0.78414124359337,84816.98785374,43909.58,2091.0442549892,822.51911923632,7.0099333550332,70255.622976526,2107.2000532263,793.77214728413,7.0978486209193
105.2,823.12049912623,824.8167,793.77863480695,750.26442766377,189.45943719531,137307.78439641,2091.3959141884,821.89339112388,0.78412256993441,172847.36980542,2106.9761172682,794.17060984304,0.77859495935971,172846.52792386,2106.7959832809,794.49113295209,0.77859529854643,69095.426365341,2091.0933463312,822.43176809393,7.0097703298621,72428.996072255,2091.0520041587,822.50533067843,7.1480863795948,89903.881567977,2107.2019537801,793.76876551588,7.0976847497774,85003.015338896,2107.1903873617,793.78934633157,7.0976851890553,128400.45873343,2091.132868019,822.3614448061,0.78412309908235,84818.53202702,43909.58,2091.075693276,822.46317922412,7.0097711208898,70257.674698141,2107.2159366909,793.74388489171,7.0976842689774
105.4,823.06636454637,824.8167,793.7496867266,750.26430960514,189.45607991041,137308.00773953,2091.4206330234,821.8494074317,0.78410469425822,172847.87260665,2106.9885265189,794.14852932585,0.77857719281879,172847.03060509,2106.8067171164,794.47203360063,0.77857753483036,69096.999998594,2091.1240418829,822.37714967455,7.0096104156348,72430.674020434,2091.0833292136,822.4495921467,7.147923284452,89906.119069111,2107.2178593048,793.74046387041,7.0975227265756,85005.280775568,2107.2061520147,793.76129534758,7.0975231713557,128400.56333186,2091.1629189751,822.3079733539,0.78410521287201,84820.056766593,43909.58,2091.1066632377,822.40807253071,7.0096111946636,70259.686769893,2107.2320034184,793.71529640862,7.0975222400697
105.6,823.01307424742,824.8167,793.72043950566,750.26418854741,189.45278273785,137308.23054484,2091.4447583724,821.80647976447,0.78408708870538,172848.36775556,2107.001141782,794.12608223846,0.77855969274526,172847.52567866,2106.8173974797,794.45302939564,0.77856003808906,69098.553030356,2091.1542401154,822.32341616478,7.0094529141258,72432.327808307,2091.1141811662,822.39469543384,7.1477626485925,89908.310862272,2107.2339468309,793.71183837914,7.0973631330152,85007.494657706,2107.2221063809,793.73290679559,7.0973635830061,128400.66976963,2091.1924517871,822.25542386644,0.78408759662172,84821.560993698,43909.58,2091.1371459199,822.35383288277,7.0094536806921,70261.65789833,2107.248242479,793.68640128293,7.0973626411189
105.8,822.96066012418,824.8167,793.69091399181,750.26406443842,189.44955056969,137308.45258965,2091.4682893307,821.76460973193,0.78406976394805,172848.85529965,2107.0139649351,794.10326524011,0.77854246989191,172848.01318772,2106.8280497755,794.43407513257,0.77854281903209,69100.084397698,2091.1839246812,822.27059665262,7.0092979210473,72433.956408954,2091.144541472,822.34067353745,7.1476045697183,89910.45575554,2107.250205342,793.68290864409,7.0972060673417,85009.655866684,2107.2382399022,793.70419946235,7.0972065222439,128400.77785937,2091.2214522001,822.20382170801,0.78407026103148,84823.043703602,43909.58,2091.1671240386,822.30049103452,7.0092986747276,70263.586934054,2107.2646423246,793.65722006304,7.0972055704074
106,822.90915111671,824.8167,793.66113198585,750.26393725084,189.44638799908,137308.6736531,2091.4912262163,821.72379676811,0.78405272970298,172849.33530123,2107.0269983818,794.08007405371,0.77852553406006,172848.49319102,2106.8386986598,794.41512693981,0.77852588741984,69101.593114605,2091.2130808597,822.21871733152,7.0091455235542,72435.55888256,2091.1743932489,822.2875564966,7.1474491367785,89912.552711803,2107.2666232241,793.65369533076,7.0970516191308,85011.763454875,2107.2545413942,793.67519324878,7.0970520786235,128400.88741009,2091.2499075622,822.15318939112,0.78405321584263,84824.503970516,43909.58,2091.1965819504,822.24807482134,7.0091462639636,70265.472871175,2107.2811908552,793.62777427909,7.0970511175169
106.2,822.85857325389,824.8167,793.63111614408,750.26380697714,189.44329931643,137308.89351493,2091.5135705072,821.68403824334,0.78403599472783,172849.8078345,2107.0402452524,794.05650310959,0.77850889409715,172848.96575894,2106.8493679955,794.3961423568,0.77850925206137,69103.078273163,2091.2416955341,822.16780154068,7.0089958002243,72437.134375482,2091.2037212531,822.23537143568,7.1472964300069,89914.600847897,2107.2831883142,793.62422008149,7.0968998692854,85013.816645321,2107.2709990925,793.64590908801,7.0969003330274,128400.99822558,2091.277806781,822.10354665306,0.78403646983969,84825.94094393,43909.58,2091.2255056319,822.19660919596,7.0089965270258,70267.314844834,2107.2978754701,793.59808635206,7.0968993633637
106.4,822.80894969533,824.8167,793.60088986298,750.26367362576,189.44028850797,137309.11195378,2091.5353247569,821.64532961399,0.78401956681923,172850.27298428,2107.0537092603,794.03254580019,0.77849255789308,172849.43097289,2106.860080844,794.37708034881,0.77849292081132,69104.539043676,2091.2697571611,822.11786982003,7.0088488210205,72438.68212396,2091.2325118546,822.1841426075,7.1471465208233,89916.599432547,2107.2998879604,793.5945054086,7.0967508899827,85015.814828606,2107.2876007025,793.6163688568,7.0967513576312,128401.11010224,2091.305140294,822.05491050892,0.78402003084245,84827.353852244,43909.58,2091.2538826493,822.1461162824,7.0088495339092,70269.112130776,2107.3146831364,793.56817947263,7.096750380152
106.6,822.76030080125,824.8167,793.57047715118,750.26353722271,189.43735924956,137309.32874684,2091.5564925642,821.6076644765,0.78400345281255,172850.7308436,2107.0673943471,794.00819511199,0.77847653238328,172849.88892339,2106.8708594045,794.35790141556,0.77847690057098,69105.974676093,2091.2972557352,822.06893997289,7.0087046473328,72440.201452926,2091.2607530035,822.13389145292,7.1469994719145,89918.547886897,2107.3167090843,793.56457458316,7.0966047447429,85017.757561183,2107.3043334547,793.58659527628,7.0966052159293,128401.22283021,2091.3319000176,822.00729534234,0.78400390571165,84828.742003127,43909.58,2091.2817021268,822.09661543282,7.0087053460465,70270.864142877,2107.3316004587,793.53807747567,7.0966042313999
106.8,822.71264418901,824.8167,793.53990251622,750.26339781006,189.43451489975,137309.54366814,2091.5770786125,821.57103449738,0.78398765859091,172851.18151189,2107.0813041813,793.98344451735,0.77846082355507,172850.339707,2106.8817249072,794.33856778079,0.77846119729394,69107.384497927,2091.3241827436,822.0210271466,7.0085633320054,72441.691777616,2091.2884341992,822.0846366562,7.146855337253,89920.44577894,2107.3336382529,793.53445150722,7.0964614884108,85019.644561334,2107.3211841725,793.55661179271,7.0964619627679,128401.33619103,2091.3580792844,821.96071301705,0.78398810035221,84830.104783015,43909.58,2091.3089547083,822.04812329478,7.0085640163208,70272.570430855,2107.3486137454,793.50780472347,7.0964609719779
107,822.66599480457,824.8167,793.50919084089,750.26325544428,189.43175848558,137309.75648664,2091.5970887096,821.53542934237,0.78397218908762,172851.62509215,2107.0954416719,793.95828884012,0.77844543645187,172850.78342394,2106.8926974442,794.31904369352,0.77844581599166,69108.767913828,2091.3505311136,821.97414392599,7.0084249193946,72443.152602164,2091.3155464486,822.03639421962,7.1467141621463,89922.292819606,2107.3506617444,793.50416059723,7.096321167272,85021.475702324,2107.3381393404,793.52644245487,7.0963216444119,128401.44995586,2091.3836728044,821.91517294595,0.78397261971976,84831.441655754,43909.58,2091.3356325091,822.00065389835,7.0084255891219,70274.230677672,2107.3657090778,793.4773859826,7.0963206481624
107.2,822.62036500937,824.8167,793.47836728247,750.26311019379,189.42909268477,137309.96697153,2091.616529658,821.50083690742,0.7839570483019,172852.06169427,2107.1098085567,793.93272498816,0.77843037518971,172851.22018169,2106.9037957437,794.2992958298,0.77843076074787,69110.124409744,2091.3762951632,821.92830042142,7.0082894454954,72444.583521007,2091.3420822182,821.98917754762,7.1465759833861,89924.088863755,2107.3677656155,793.4737266628,7.0961838191144,85023.251012852,2107.3551851722,793.49611179332,7.0961842986465,128401.56389102,2091.4086766211,821.87068216884,0.78395746783622,84832.752168022,43909.58,2091.3617290619,821.95421875103,7.0082901004815,70275.844696381,2107.382872367,793.44684632215,7.0961832977541
107.4,822.57576467742,824.8167,793.4474571653,750.26296214232,189.42651980753,137310.17488568,2091.6354093179,821.4672432065,0.78394223931119,172852.49142871,2107.1244050655,793.90675255242,0.77841564297049,172851.65008812,2106.9150369159,794.27929374389,0.7784160347307,69111.453545584,2091.4014705497,821.88350436001,7.0081569380582,72445.984216826,2091.3680353816,821.94299754155,7.1464408293413,89925.833900497,2107.3849357622,793.44317480035,7.0960494733859,85024.970666518,2107.3723076755,793.46564470557,7.0960499549162,128401.67775183,2091.4330880501,821.82724546242,0.7839426477999,84834.03594229,43909.58,2091.3872392701,821.90882692146,7.0081575781881,70277.412426475,2107.4000894155,793.41621100444,7.0960489502085
107.6,822.53220128609,824.8167,793.41648587891,750.26281138337,189.42404177994,137310.37999212,2091.6537366548,821.43463228675,0.78392776429229,172852.91441019,2107.1392297063,793.88037418811,0.77840124209922,172852.07325492,2106.9264362237,794.25901027806,0.77840164021354,69112.754960279,2091.4260542247,821.83976116595,7.008027416781,72447.35446118,2091.3934011698,821.89786268726,7.1463087201668,89927.528053168,2107.4021579781,793.41253028802,7.0959181513398,85026.634979503,2107.3894927141,793.43506634501,7.0959186344714,128401.79128942,2091.4569056426,821.78486540459,0.78392816180854,84835.292680138,43909.58,2091.4121593558,821.86448513202,7.0080280419666,70278.933930376,2107.4173459753,793.38550538206,7.0959176267774
107.8,822.48968001234,824.8167,793.38547879465,750.26265802098,189.42166013405,137310.58205358,2091.6715217059,821.40298628847,0.78391362454514,172853.33075779,2107.1542791454,793.85359582661,0.77838717401447,172852.48979923,2106.9380069029,794.23842188104,0.77838757860092,69114.02836758,2091.4500443863,821.7970740458,7.0079008935091,72448.69411071,2091.4181761211,821.85377914397,7.146179668013,89929.171569856,2107.4194180111,793.38181848562,7.0957898662899,85028.244402355,2107.406726064,793.4044020213,7.0957903506225,128401.90424889,2091.4801291411,821.7435424536,0.78391401118272,84836.522160542,43909.58,2091.4364868139,821.82119784004,7.0079015036979,70280.409388193,2107.4346277947,793.35475481374,7.0957893407757
